server,bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,cloud
-0.1211189780536355,-0.10170245232344678,-0.05810505079991083,-0.0662559271077258,-0.17021160330002613,-0.01984366665920884,-0.025333254113863096,-0.09310939574875904,-0.1408359333286318,-0.06257874693595879,-0.08219003700459607,-0.17971646020046642,-0.07377561205425688,-0.06424212828107746,-0.2155126467479292,-0.0789974080316349,-0.42587548074079623
-0.03876315673640531,-0.1566862509172188,-0.0942766715810794,-0.11178521834646717,-0.29944621924997716,-0.07032819719451851,-0.07520006414428429,-0.13687640916929028,-0.18632203453990293,-0.1528853616534056,-0.09335180415376064,-0.09940455210622534,-0.0789420697316866,-0.004837378317633918,-0.04936491873336771,-0.08795220174806308,-0.4297525833177723
-0.12527345732123613,-0.09074431744797838,-0.1528922312212791,-0.11913176450584335,-0.14684075161530594,-0.14800061525491537,-0.12489830330666724,-0.09540341049363038,-0.08596342984550345,-0.23411156710591413,-0.23484136233249134,-0.12905176782989217,-0.14480661726497177,-0.06793195574059774,-0.06873906429394196,-0.13001637497158358,-0.44915828009123776
-0.12738897774551444,-0.08088783259851727,-0.1372013649609716,-0.08376130059554147,-0.2593870609451265,-0.059958681835594926,-0.21778467152532074,-0.1102639402808068,-0.02701490641895189,-0.13953210106379715,-0.2022860166437439,-0.22330089413124635,-0.07571042489171657,-0.05597471862222284,-0.10458652176537095,-0.10032531960966153,-0.4151678966251049
-0.02821232111164042,-0.0724905064518391,-0.11650859857038301,-0.09969852230645,-0.19169903816445796,-0.10970399088761157,-0.12290526850826343,-0.06531005351336892,-0.08550207669473693,-0.053742352708176136,-0.22336923060665634,-0.13445179648721037,-0.058147821045143384,-0.06180168163659572,-0.10212817811391253,-0.06274256533184538,-0.4063805506690145
-0.09437033256049328,-0.12917476370085426,-0.10358756325988734,-0.15249761101648707,-0.1460354464866938,-0.021333519154970275,-0.16513000651432133,-0.0527589893518177,-0.084119560228956,-0.03987567112664265,-0.1216325910296786,-0.11231972768494419,-0.10288496971844119,-0.08220018532347306,-0.0904017730507112,-0.10931176021811116,-0.42700500451953016
-0.0553468633140741,-0.12163489721648871,-0.06904671893075026,-0.046065864139118014,-0.10076029986361357,-0.06622174237026472,-0.15175652072674722,-0.11226154751810836,-0.1650637432258802,-0.052617740051031675,-0.10977022080313407,-0.11455112418137967,-0.08957272131392044,-0.09099976540705883,-0.2159484265594248,-0.07126422080048972,-0.41729764974845845
-0.1067354611285469,-0.06979154683838659,-0.1836206808248288,-0.10010426855182417,-0.14012710353685387,-0.059254240990997,-0.04528470411629064,-0.1675471873647759,-0.0018814923935753006,-0.09756208319157249,-0.14628889397160144,-0.05152803204429069,-0.11820466879393943,-0.08335558231216454,-0.09450456318002314,-0.11911590632746734,-0.4473374267821172
-0.06369306186144648,-0.009270998986993613,-0.09629348006716308,-0.08658429478065964,-0.09802354322119396,-0.030105330850916615,-0.02567150029088434,-0.010429811511249113,-0.02915216290691909,-0.039853087177064934,-0.08500523384586159,-0.0018495095090942575,-0.11094865886645967,-0.030988889400305548,-0.027781299478764353,-0.0766638966114828,-0.409590618546358
-0.08988221072419902,-0.021561007749661316,-0.06260948963818187,-0.14329519258727913,-0.07563287171570834,-0.025813862625710258,-0.03450503106330062,-0.0019269250970049396,-0.0033881799171148045,-0.048641593353329945,-0.1860603498799898,-0.00018437824999617767,-0.14804359551886187,-0.04271310967510085,-0.08697608336062082,-0.08420340779277709,-0.4202627959428175
-0.021604096133331013,-0.09563591978188898,-0.1523804426496893,-0.10768001008903981,-0.13290118728626518,-0.015276668566188744,-0.01882434289883279,0.0,-0.05868992445575511,-0.08290045986411652,-0.08029064867919444,-0.03078450074017368,-0.040768286884530956,-0.07405886672106661,-0.1086045296398127,-0.07870577509062265,-0.43335444761351793
-0.024404935822309865,-0.10957695380559675,-0.07941056625143299,-0.05615611809879842,-0.09588073673189629,-0.006682362927711204,-0.027837930505566873,-0.04624120556136692,-0.009544797051602444,-0.09850534550764593,-0.07442108461677248,-0.1602335796497828,-0.04161634564047851,-0.056923866192607114,-0.06329084545470637,-0.011758331174205954,-0.41356316929654174
-0.044490132954825796,-0.08576250990021883,-0.1183457307794219,-0.10738119400814436,-0.09273558760417715,-0.008794250178326935,-0.036850268104844854,-0.01709211120698839,-0.005386272734927437,-0.09102885286512725,-0.05449916389578663,-0.06076747799311525,-0.08168760022987673,-0.09913612283972133,-0.061676076251805004,-0.059748805298942394,-0.3873114210149231
-0.15157493600427413,-0.060008160195655705,-0.043776111258221166,-0.046649980903191994,-0.1430063282950431,-0.12329013175597928,-0.08678035158602262,-0.013037711683169813,-0.09600102767895424,-0.140862728773502,-0.06135345959281468,-0.054324911061244555,-0.0549246146154279,-0.1406023047182239,-0.0327922972477267,-0.08647262916106893,-0.42812137356414265
-0.06670582271621994,-0.06639264284509158,-0.04719379987105864,-0.06765295274354848,-0.163943801592223,-0.007871334995930625,-0.022672188484185823,-0.014427129796987905,-0.002603139076251085,-0.09624829813786151,-0.08476441526227628,-0.0027266220806643647,-0.06742190147328075,-0.05253891603862721,-0.05232091985196151,-0.06832192278899538,-0.4115110256489595
-0.06115208711729671,-0.02631578388986468,-0.12260872132726373,-0.099725639388156,-0.1389223759441869,-0.01686766752103514,-0.022798246262775775,-0.04691856707130476,-0.009666821823401093,-0.09814534630989293,-0.07336895398619403,-0.007626356856196307,-0.09973845611386571,-0.06490619396122625,-0.047232592393437654,-0.05843176479594091,-0.4364401965027222
-0.08084170854664678,-0.024872979685277578,-0.15105609904539374,-0.09001865447632405,-0.1374539184914089,-0.01727442164843431,-0.08991017140818396,-0.03714554379950867,-0.02464475940302363,-0.09435343878702862,-0.12522999537970608,-0.006924885179760928,-0.15986632507241108,-0.09070461068307374,-0.06131333186431277,-0.08465981828974643,-0.3727237504248453
-0.08439668578855186,-0.09194567661276622,-0.14539092785709168,-0.061608882913944604,-0.08433479567251909,-0.09366968477780642,-0.038247179127575824,-0.07735808743122002,-0.02699296166807857,-0.05260945320610793,-0.11418051487262397,-0.04502505686193107,-0.060140010955585,-0.030140869271067617,-0.03315094422118432,-0.06473115247065686,-0.414559701210983
-0.11097663253187325,-0.09395293901000978,-0.04465913022954348,-0.10791282362762272,-0.09612396675835726,-0.1367292059986505,-0.08784737290314797,-0.14258566378741608,-0.0951162287055351,-0.13222456205707903,-0.22851354994152023,-0.056530055096661515,-0.13022126734647113,-0.1996185943727284,-0.14924025588118237,-0.17809397580291103,-0.4342049281627183
-0.03692752533918581,-0.16167952683923648,-0.10761599125769056,-0.05508765836320691,-0.15033752569086747,-0.08972486127237332,-0.06487876938197362,-0.10855027012814564,-0.06559524359555753,-0.2497530393077656,-0.10807713701164233,-0.04981302675829437,-0.15570232625957764,-0.05793975683516397,-0.1574547748947287,-0.08983301328737568,-0.4426557294204202
-0.09378054981406782,-0.09728295721967423,-0.16011536165719625,-0.0794629053327746,-0.15735827794233476,-0.13328224713415682,-0.08650555702474774,-0.0776980706196452,-0.07476895484666143,-0.11147462082324572,-0.09896312126353705,-0.12024398861608859,-0.1215642170561117,-0.05200253009494187,-0.16533551374621772,-0.1297613363221164,-0.44359836426978133
-0.04377197040817487,-0.08559358468013292,-0.02292989041566179,-0.0710894119576488,-0.038665618556705354,-0.11266010593409825,-0.03506371146120023,-0.03858097788568121,-0.0606429695510814,-0.08636902252886841,-0.09781286783646764,-0.0477066496174307,-0.10591313582625929,-0.04062541656215817,-0.02825340376219981,-0.11990590657339635,-0.42943846635275457
-0.07809359037520665,-0.10233205470883185,-0.04096014395255014,-0.07071512501424919,-0.14332616744299426,-0.15183904945650553,-0.05714834988603818,-0.06388619836600981,-0.06951092833255204,-0.0824915778972831,-0.08256517238368244,-0.03701228950354874,-0.09286069288422341,-0.16091474118115118,-0.03471273456497857,-0.08296972567771281,-0.4407018844843736
-0.06600744364561269,-0.057011611951414215,-0.09339245927022978,-0.03596288892722698,-0.05294083573959109,-0.007001471778947743,-0.10668474225659733,-0.18656364528297328,-0.1266272250942566,-0.13470726843881525,-0.12143761006209272,-0.010149024899610627,-0.07643339400472726,-0.016834775563417687,-0.13312272771836187,-0.17504050057063775,-0.44468814412272567
-0.051109278097987,-0.06899842880426126,-0.10305841919254373,-0.12433907307299319,-0.05378117452417803,-0.06343962775629064,-0.03712236226292073,-0.08623373371765125,-0.058650486824732576,-0.13096636268775785,-0.1518503604526862,-0.054097181881793466,-0.03110130097644888,-0.0189899516859817,-0.10010062801828123,-0.09548655257185823,-0.43664998988833104
-0.05091050329868119,-0.06320824865188863,-0.039287717331295595,-0.02808541103258983,-0.04363915037644457,-0.023970679413352434,-0.05031084360120783,-0.12970739902937967,-0.05750938820490289,-0.08967759941074906,-0.05133183954718865,-0.06374609766082943,-0.04893562655800447,-0.02773442959602354,-0.06543446580379214,-0.021127582390956894,-0.4365751557861777
-0.1871525979297031,-0.21011919074916538,-0.08740141145876566,-0.012295228854330023,-0.08934724980226476,-0.18262743996525804,-0.0906296728219014,-0.14613353313488056,-0.09053108399230285,-0.18947561139859775,-0.229011079494341,-0.1477065559027218,-0.08030747670979708,-0.11952114179826258,-0.05680996577293282,-0.01261925773396659,-0.4223948663297182
-0.07961785803271576,-0.14291093073390534,-0.04137868779068042,-0.03175107032079588,-0.05349115738240784,-0.09258429725163976,-0.06446543222647687,-0.056998362307567184,-0.09284091264925928,-0.15053157131895215,-0.06827069941177295,-0.03436312939148967,-0.08696040438258149,-0.027358098195033046,-0.052074773599464205,-0.028686479497021536,-0.4531629782996437
-0.08640380267916747,-0.0789796162248877,-0.03771315233286918,-0.026602928950923834,-0.06830694113555823,-0.026836915692860695,-0.09375917295794892,-0.10006786960333341,-0.0910514319496474,-0.08473198683873304,-0.1759393319695011,-0.11056718400020123,-0.06767519421128229,-0.08338184897335428,-0.025604093581275578,-0.029883116178350433,-0.43680265516934996
-0.1342682067552279,-0.12254744014118579,-0.041235074659487427,-0.11548363269520798,-0.12368681840733527,-0.10274873409902563,-0.026706912817188216,-0.13845777012219848,-0.1656030888260518,-0.09880971082894818,-0.11646103513025649,-0.13396692330964327,-0.039576224866703195,-0.035681569896964416,-0.10842812684294122,-0.04962844128903979,-0.4156144222046828
-0.1240915598952774,-0.1632981313628178,-0.07421203544696921,-0.0690107833761086,-0.12609544888661972,-0.015016164782760242,-0.0263990300144254,-0.10277682803436158,-0.06763405065015478,-0.0673201106700275,-0.14153121381959277,-0.07375308636242692,-0.01732603149809616,-0.019398238285166174,-0.01438231904248822,-0.06140633815454638,-0.4338829136563067
-0.10652134900532888,-0.16832961398873553,-0.09800510643523375,-0.03736880360008018,-0.09657563878795614,-0.06806882558316257,-0.14394248091453837,-0.1335717299797153,-0.1897964340229067,-0.10849530845662368,-0.15216209282422016,-0.17918802504862813,-0.06127202058034674,-0.06969992341094945,-0.0533901342282718,-0.1494760212217993,-0.43150854696925495
-0.1406067500304198,-0.07779211184296705,-0.02485484775694984,-0.009222923469112286,-0.03709320440734157,-0.04610934611285304,-0.06116497767169229,-0.10651633801169823,-0.09924888373769165,-0.15590807863725922,-0.03862151243237679,-0.09713785479446889,-0.09905577003678115,-0.10170851595526709,-0.06318824767971741,-0.014031995604297135,-0.4476564239768659
-0.04052946292375814,-0.04926091663841887,-0.030813124914281537,-0.06869044770729628,-0.030520263384225806,-0.08938021990606905,-0.07416433010036591,-0.0655721484994913,-0.06858262606105847,-0.1375013823028297,-0.07490063977822486,-0.11133200628893637,-0.05144259893411704,-0.1302969738222395,-0.08570161620314147,-0.014113840125325483,-0.4335618232776246
-0.10124235048556636,-0.029519575860299827,-0.13228658392453746,-0.0974209236261895,-0.1098623005629896,-0.05903472713753297,-0.10039924465025653,-0.11949806282602436,-0.1926256154851109,-0.19424064009599779,-0.1040728107967284,-0.09019137144331463,-0.10483835972843397,-0.0790651201591512,-0.16018936730755298,-0.027780957451192908,-0.4374174801824785
-0.11956006041653859,-0.05856814814272402,-0.0472777291305189,-0.004810711769791771,-0.030684513743285895,-0.032347623701298824,-0.13583710054614637,-0.11778804448899663,-0.06502692254916093,-0.10157473334047099,-0.19086811015062574,-0.0398817434517879,-0.040064944997420276,-0.06543542248763728,-0.037786269536925036,-0.023589644066308438,-0.4012700674807423
-0.15913494038282122,-0.12281498124654296,-0.07537585160287658,-0.05156909961533955,-0.051172288663570424,-0.08321242831739546,-0.05818550329492284,-0.177974993040541,-0.06291924313372195,-0.19069958121795272,-0.11466630670840397,-0.10878121761278572,-0.06475048818508919,-0.12381068163301735,-0.03196223593208075,-0.10391550362215339,-0.3919691134963826
-0.08862609973175031,-0.02946400026195136,-0.05394438718396118,-0.09055734844471365,-0.006988056271014376,-0.009378392109760485,-0.06538598258272788,-0.14598977241866642,-0.05270255679229926,-0.13147294846569602,-0.15946885385968815,-0.06713046497548897,-0.0788258043033882,-0.03480295225748735,-0.0347153653617444,-0.040830127967046013,-0.4033470825686076
-0.08728183990184732,-0.07138089684164887,-0.02046606434900958,-0.005397318800300134,-0.024819511216354156,-0.1110246778550657,-0.08735117064131999,-0.0889068569254315,-0.10858310149506595,-0.08541806298580559,-0.11764278861821784,-0.0033895454187851484,-0.035078361959376365,-0.052736615165442126,-0.09869448159417782,-0.08063597676791491,-0.4608857748457106
-0.18581818238212464,-0.06920491840321191,-0.13269605074426374,-0.06937291836686087,-0.1455458359243906,-0.06996780300867458,-0.04002766896212626,-0.10919603963275636,-0.13997804648290876,-0.11161585033274486,-0.1596682846420614,-0.1565630747289307,-0.08686216499030337,-0.029547188364924093,-0.14126068130870031,-0.12644253938311725,-0.3975684020913052
-0.17316593312451195,-0.09987080797478069,-0.14869278369142916,-0.11728809895459526,-0.06739924330604266,-0.07447410441442258,-0.10431753992193227,-0.048096701235706314,-0.09255313861604247,-0.1773901292573851,-0.09667742385817252,-0.04107787009991347,-0.07391473075633224,-0.02722369553280766,-0.09585609760604089,-0.07446495685941268,-0.3991273209415974
-0.0928838013844913,-0.06243128231341498,-0.03413165024724242,-0.07399871347699262,-0.084082305896487,-0.04547712313816943,-0.14523429456971707,-0.11111705968814627,-0.058596474009309556,-0.23264555202486092,-0.0749831797127224,-0.024579369999739923,-0.18741987401082533,-0.10903295436313627,-0.06372346528724553,-0.05116008722539248,-0.424470655791898
-0.04835616087055432,-0.06442015145636835,-0.04829500555079215,-0.04528865005682157,-0.0918631442666996,-0.032342209244166,-0.10003355249409995,-0.12080497034517619,-0.016757931611567176,-0.1657148332959503,-0.06349914470745147,-0.03451297273871946,-0.08712777814877175,-0.04405435237953775,-0.04335781598781387,-0.04513519711497355,-0.4165193863465996
-0.09566515639099288,-0.029924228746868623,-0.05389409704384595,-0.011926733173778615,-0.08591263185611611,-0.06224202323998152,-0.04690056411436452,-0.1050071183524728,-0.024515037301507125,-0.11252800802185674,-0.05730689459889213,-0.011396904842545618,-0.07187881945170738,-0.0754985478501479,-0.030585086507903675,-0.07402841116009007,-0.4274248432455408
